time,speed,torque
314.78,320.5508049,-45.86301884
314.785,320.4848623,-45.89441959
314.79,320.4188842,-45.92562012
314.795,320.3528707,-45.95662172
314.8,320.2868221,-45.98742568
314.805,320.2207387,-46.01803327
314.81,320.1546205,-46.04844577
314.815,320.088468,-46.07866442
314.82,320.0222812,-46.10869048
314.825,319.9560604,-46.13852519
314.83,319.8898059,-46.16816978
314.835,319.8235178,-46.19762549
314.84,319.7571964,-46.22689353
314.845,319.6908418,-46.25597512
314.85,319.6244544,-46.28487144
314.855,319.5580343,-46.31358371
314.86,319.4915816,-46.34211311
314.865,319.4250968,-46.37046082
314.87,319.3585798,-46.398628
314.875,319.292031,-46.42661583
314.88,319.2254506,-46.45442546
314.885,319.1588387,-46.48205805
314.89,319.0921955,-46.50951473
314.895,319.0255214,-46.53679664
314.9,318.9588164,-46.5639049
314.905,318.8920807,-46.59084064
314.91,318.8253147,-46.61760498
314.915,318.7585183,-46.644199
314.92,318.691692,-46.67062383
314.925,318.6248358,-46.69688054
314.93,318.5579499,-46.72297022
314.935,318.4910346,-46.74889395
314.94,318.4240899,-46.7746528
314.945,318.3571162,-46.80024783
314.95,318.2901137,-46.8256801
314.955,318.2230823,-46.85095066
314.96,318.1560225,-46.87606056
314.965,318.0889344,-46.90101083
314.97,318.021818,-46.92580249
314.975,317.9546737,-46.95043658
314.98,317.8875016,-46.97491411
314.985,317.8203019,-46.99923609
314.99,317.7530748,-47.02340352
314.995,317.6858204,-47.0474174
315,317.618539,-47.07127873
315,317.618539,-47.07127873
315,317.618539,-47.07127873
315,317.618539,-47.07127873
315,317.618539,-47.07127873
315.005,317.5512315,-47.04477798
315.01,317.4839023,-47.01815534
315.015,317.4165564,-46.99143795
315.02,317.3491981,-46.96465043
315.025,317.2818314,-46.93781509
315.03,317.2144598,-46.91095217
315.035,317.1470867,-46.88407997
315.04,317.079715,-46.85721506
315.045,317.0123473,-46.83037243
315.05,316.944986,-46.80356565
315.055,316.8776335,-46.77680695
315.06,316.8102915,-46.75010739
315.065,316.7429619,-46.72347692
315.07,316.6756463,-46.69692453
315.075,316.6083461,-46.67045828
315.08,316.5410627,-46.64408545
315.085,316.4737971,-46.61781253
315.09,316.4065504,-46.59164538
315.095,316.3393236,-46.5655892
315.1,316.2721174,-46.53964866
315.105,316.2049327,-46.51382791
315.11,316.13777,-46.48813063
315.115,316.07063,-46.46256009
315.12,316.0035131,-46.43711915
315.125,315.9364199,-46.41181037
315.13,315.8693506,-46.38663594
315.135,315.8023057,-46.3615978
315.14,315.7352855,-46.3366976
315.145,315.6682901,-46.31193678
315.15,315.6013199,-46.28731654
315.155,315.5343749,-46.2628379
315.16,315.4674554,-46.23850169
315.165,315.4005615,-46.21430859
315.17,315.3336932,-46.19025912
315.175,315.2668506,-46.16635368
315.18,315.2000339,-46.14259254
315.185,315.1332429,-46.11897586
315.19,315.0664777,-46.09550371
315.195,314.9997384,-46.07217607
315.2,314.9330248,-46.04899283
315.205,314.866337,-46.02595381
315.21,314.799675,-46.00305876
315.215,314.7330386,-45.98030739
315.22,314.6664277,-45.95769934
315.225,314.5998425,-45.93523419
315.23,314.5332826,-45.9129115
315.235,314.4667481,-45.89073077
315.24,314.4002389,-45.86869149
315.245,314.3337549,-45.84679309
315.25,314.2672959,-45.82503499
315.255,314.2008618,-45.80341657
315.26,314.1344526,-45.78193722
315.265,314.0680682,-45.76059627
315.27,314.0017083,-45.73939305
315.275,313.9353729,-45.71832688
315.28,313.8690619,-45.69739705
315.285,313.8027751,-45.67660286
315.29,313.7365124,-45.65594358
315.295,313.6702737,-45.63541849
315.3,313.6040588,-45.61502683
315.305,313.5378676,-45.59476787
315.31,313.4717,-45.57464086
315.315,313.4055559,-45.55464503
315.32,313.339435,-45.53477963
315.325,313.2733373,-45.5150439
315.33,313.2072626,-45.49543707
315.335,313.1412109,-45.47595837
315.34,313.0751819,-45.45660704
315.345,313.0091755,-45.43738231
315.35,312.9431916,-45.41828341
315.355,312.87723,-45.39930957
315.36,312.8112907,-45.38046004
315.365,312.7453734,-45.36173403
315.37,312.6794781,-45.34313079
315.375,312.6136045,-45.32464956
315.38,312.5477527,-45.30628958
315.385,312.4819223,-45.28805008
315.39,312.4161134,-45.26993032
315.395,312.3503257,-45.25192955
315.4,312.2845592,-45.23404701
315.405,312.2188137,-45.21628195
315.41,312.153089,-45.19863364
315.415,312.087385,-45.18110134
315.42,312.0217017,-45.1636843
315.425,311.9560388,-45.1463818
315.43,311.8903963,-45.12919311
315.435,311.824774,-45.11211751
315.44,311.7591718,-45.09515426
315.445,311.6935895,-45.07830266
315.45,311.6280271,-45.06156199
315.455,311.5624843,-45.04493154
315.46,311.4969612,-45.02841061
315.465,311.4314575,-45.01199848
315.47,311.3659731,-44.99569448
315.475,311.3005079,-44.97949789
315.48,311.2350618,-44.96340804
315.485,311.1696347,-44.94742423
315.49,311.1042264,-44.93154579
315.495,311.0388368,-44.91577204
315.5,310.9734658,-44.9001023
315.505,310.9081133,-44.8845359
315.51,310.8427792,-44.86907218
315.515,310.7774633,-44.85371048
315.52,310.7121655,-44.83845015
315.525,310.6468858,-44.82329051
315.53,310.5816239,-44.80823094
315.535,310.5163798,-44.79327078
315.54,310.4511534,-44.7784094
315.545,310.3859445,-44.76364615
315.55,310.3207531,-44.7489804
315.555,310.2555789,-44.73441152
315.56,310.190422,-44.7199389
315.565,310.1252822,-44.7055619
315.57,310.0601594,-44.69127991
315.575,309.9950535,-44.67709232
315.58,309.9299644,-44.66299852
315.585,309.8648919,-44.6489979
315.59,309.799836,-44.63508986
315.595,309.7347965,-44.6212738
315.6,309.6697734,-44.60754913
315.605,309.6047666,-44.59391526
315.61,309.5397758,-44.5803716
315.615,309.4748011,-44.56691757
315.62,309.4098424,-44.5535526
315.625,309.3448994,-44.54027609
315.63,309.2799722,-44.5270875
315.635,309.2150607,-44.51398623
315.64,309.1501646,-44.50097174
315.645,309.085284,-44.48804346
315.65,309.0204187,-44.47520084
315.655,308.9555686,-44.46244332
315.66,308.8907337,-44.44977034
315.665,308.8259138,-44.43718137
315.67,308.7611088,-44.42467587
315.675,308.6963187,-44.41225328
315.68,308.6315433,-44.39991308
315.685,308.5667826,-44.38765474
315.69,308.5020364,-44.37547772
315.695,308.4373047,-44.3633815
315.7,308.3725874,-44.35136556
315.705,308.3078843,-44.33942938
315.71,308.2431954,-44.32757244
315.715,308.1785206,-44.31579423
315.72,308.1138599,-44.30409424
315.725,308.049213,-44.29247198
315.73,307.9845799,-44.28092692
315.735,307.9199606,-44.26945858
315.74,307.855355,-44.25806646
315.745,307.7907629,-44.24675006
315.75,307.7261842,-44.23550891
315.755,307.661619,-44.2243425
315.76,307.597067,-44.21325036
315.765,307.5325283,-44.20223201
315.77,307.4680027,-44.19128697
315.775,307.4034901,-44.18041477
315.78,307.3389905,-44.16961493
315.785,307.2745038,-44.158887
315.79,307.2100299,-44.14823049
315.795,307.1455687,-44.13764496
315.8,307.0811201,-44.12712994
315.805,307.016684,-44.11668497
315.81,306.9522605,-44.10630961
315.815,306.8878493,-44.09600341
315.82,306.8234504,-44.08576591
315.825,306.7590638,-44.07559668
315.83,306.6946893,-44.06549526
315.835,306.6303269,-44.05546123
315.84,306.5659764,-44.04549415
315.845,306.5016379,-44.03559359
315.85,306.4373113,-44.0257591
315.855,306.3729964,-44.01599028
315.86,306.3086931,-44.00628669
315.865,306.2444015,-43.9966479
315.87,306.1801215,-43.98707352
315.875,306.1158529,-43.9775631
315.88,306.0515957,-43.96811625
315.885,305.9873498,-43.95873255
315.89,305.9231152,-43.9494116
315.895,305.8588917,-43.94015298
315.9,305.7946794,-43.9309563
315.905,305.730478,-43.92182115
315.91,305.6662877,-43.91274713
315.915,305.6021082,-43.90373386
315.92,305.5379395,-43.89478093
315.925,305.4737816,-43.88588796
315.93,305.4096344,-43.87705456
315.935,305.3454978,-43.86828035
315.94,305.2813717,-43.85956494
315.945,305.2172561,-43.85090795
315.95,305.153151,-43.84230901
315.955,305.0890561,-43.83376773
315.96,305.0249716,-43.82528375
315.965,304.9608972,-43.81685669
315.97,304.896833,-43.8084862
315.975,304.8327789,-43.80017189
315.98,304.7687348,-43.79191341
315.985,304.7047006,-43.7837104
315.99,304.6406763,-43.7755625
315.995,304.5766619,-43.76746935
316,304.5126572,-43.75943059
316,304.5126572,-43.75943059
316,304.5126572,-43.75943059
316,304.5126572,-43.75943059
316,304.5126572,-43.75943059
316,304.5126572,-43.75943059
316.005,304.4486626,-43.72634098
316.01,304.3846802,-43.69331941
316.015,304.3207123,-43.66037864
316.02,304.2567609,-43.62753015
316.025,304.1928278,-43.59478428
316.03,304.1289148,-43.56215032
316.035,304.0650232,-43.52963661
316.04,304.0011544,-43.49725065
316.045,303.9373097,-43.46499912
316.05,303.87349,-43.43288801
316.055,303.8096963,-43.40092266
316.06,303.7459295,-43.36910779
316.065,303.6821903,-43.33744761
316.07,303.6184794,-43.30594585
316.075,303.5547973,-43.27460575
316.08,303.4911446,-43.24343019
316.085,303.4275217,-43.21242167
316.09,303.363929,-43.18158235
316.095,303.3003669,-43.15091408
316.1,303.2368355,-43.12041845
316.105,303.1733352,-43.0900968
316.11,303.1098661,-43.05995023
316.115,303.0464284,-43.02997963
316.12,302.9830223,-43.00018573
316.125,302.9196477,-42.97056906
316.13,302.8563049,-42.94113002
316.135,302.7929938,-42.91186885
316.14,302.7297145,-42.88278568
316.145,302.6664669,-42.85388052
316.15,302.6032511,-42.82515326
316.155,302.5400669,-42.79660373
316.16,302.4769145,-42.76823165
316.165,302.4137936,-42.74003667
316.17,302.3507043,-42.71201838
316.175,302.2876464,-42.68417629
316.18,302.2246198,-42.65650986
316.185,302.1616245,-42.62901851
316.19,302.0986603,-42.60170162
316.195,302.0357272,-42.57455849
316.2,301.9728249,-42.54758844
316.205,301.9099533,-42.52079071
316.21,301.8471124,-42.49416454
316.215,301.7843019,-42.46770913
316.22,301.7215218,-42.44142367
316.225,301.6587718,-42.4153073
316.23,301.5960519,-42.38935919
316.235,301.5333618,-42.36357846
316.24,301.4707014,-42.33796421
316.245,301.4080706,-42.31251556
316.25,301.3454691,-42.2872316
316.255,301.2828969,-42.26211141
316.26,301.2203538,-42.23715407
316.265,301.1578395,-42.21235864
316.27,301.095354,-42.1877242
316.275,301.0328971,-42.16324981
316.28,300.9704685,-42.13893452
316.285,300.9080681,-42.1147774
316.29,300.8456959,-42.09077749
316.295,300.7833515,-42.06693385
316.3,300.7210348,-42.04324554
316.305,300.6587457,-42.0197116
316.31,300.5964839,-41.9963311
316.315,300.5342494,-41.9731031
316.32,300.4720419,-41.95002664
316.325,300.4098613,-41.9271008
316.33,300.3477074,-41.90432463
316.335,300.2855801,-41.8816972
316.34,300.2234792,-41.85921758
316.345,300.1614044,-41.83688485
316.35,300.0993558,-41.81469807
316.355,300.037333,-41.79265634
316.36,299.9753359,-41.77075872
316.365,299.9133644,-41.74900431
316.37,299.8514183,-41.72739221
316.375,299.7894974,-41.70592151
316.38,299.7276016,-41.6845913
316.385,299.6657308,-41.6634007
316.39,299.6038847,-41.64234881
316.395,299.5420632,-41.62143475
316.4,299.4802661,-41.60065763
316.405,299.4184934,-41.58001659
316.41,299.3567448,-41.55951075
316.415,299.2950201,-41.53913925
316.42,299.2333193,-41.51890121
316.425,299.1716422,-41.4987958
316.43,299.1099886,-41.47882215
316.435,299.0483583,-41.45897942
316.44,298.9867513,-41.43926676
316.445,298.9251674,-41.41968335
316.45,298.8636064,-41.40022835
316.455,298.8020682,-41.38090094
316.46,298.7405526,-41.36170029
316.465,298.6790595,-41.34262558
316.47,298.6175887,-41.32367601
316.475,298.5561401,-41.30485077
316.48,298.4947136,-41.28614906
316.485,298.433309,-41.26757008
316.49,298.3719262,-41.24911304
316.495,298.3105651,-41.23077716
316.5,298.2492254,-41.21256165
316.505,298.187907,-41.19446573
316.51,298.1266099,-41.17648864
316.515,298.0653339,-41.15862961
316.52,298.0040789,-41.14088788
316.525,297.9428446,-41.12326269
316.53,297.881631,-41.10575328
316.535,297.820438,-41.08835892
316.54,297.7592654,-41.07107885
316.545,297.698113,-41.05391234
316.55,297.6369808,-41.03685865
316.555,297.5758687,-41.01991707
316.56,297.5147764,-41.00308685
316.565,297.4537039,-40.9863673
316.57,297.392651,-40.96975768
316.575,297.3316177,-40.95325729
316.58,297.2706037,-40.93686542
316.585,297.209609,-40.92058138
316.59,297.1486334,-40.90440447
316.595,297.0876769,-40.88833398
316.6,297.0267392,-40.87236925
316.605,296.9658203,-40.85650958
316.61,296.90492,-40.84075429
316.615,296.8440383,-40.82510272
316.62,296.783175,-40.80955418
316.625,296.72233,-40.79410802
316.63,296.6615031,-40.77876357
316.635,296.6006943,-40.76352018
316.64,296.5399035,-40.74837719
316.645,296.4791305,-40.73333395
316.65,296.4183751,-40.71838983
316.655,296.3576374,-40.70354417
316.66,296.2969172,-40.68879635
316.665,296.2362143,-40.67414572
316.67,296.1755287,-40.65959167
316.675,296.1148602,-40.64513356
316.68,296.0542088,-40.63077079
316.685,295.9935743,-40.61650272
316.69,295.9329566,-40.60232876
316.695,295.8723556,-40.58824829
316.7,295.8117712,-40.5742607
316.705,295.7512033,-40.56036541
316.71,295.6906518,-40.5465618
316.715,295.6301166,-40.53284929
316.72,295.5695975,-40.51922729
316.725,295.5090946,-40.50569521
316.73,295.4486076,-40.49225248
316.735,295.3881364,-40.47889851
316.74,295.3276811,-40.46563274
316.745,295.2672414,-40.45245459
316.75,295.2068172,-40.43936349
316.755,295.1464086,-40.42635888
316.76,295.0860152,-40.41344021
316.765,295.0256372,-40.40060692
316.77,294.9652743,-40.38785846
316.775,294.9049265,-40.37519427
316.78,294.8445937,-40.36261381
316.785,294.7842757,-40.35011655
316.79,294.7239725,-40.33770194
316.795,294.663684,-40.32536946
316.8,294.6034101,-40.31311856
316.805,294.5431506,-40.30094872
316.81,294.4829056,-40.28885942
316.815,294.4226749,-40.27685014
316.82,294.3624584,-40.26492036
316.825,294.302256,-40.25306957
316.83,294.2420677,-40.24129725
316.835,294.1818933,-40.2296029
316.84,294.1217328,-40.21798601
316.845,294.061586,-40.20644609
316.85,294.0014529,-40.19498263
316.855,293.9413334,-40.18359514
316.86,293.8812274,-40.17228314
316.865,293.8211348,-40.16104613
316.87,293.7610555,-40.14988362
316.875,293.7009895,-40.13879514
316.88,293.6409367,-40.12778021
316.885,293.5808969,-40.11683835
316.89,293.5208701,-40.10596909
316.895,293.4608562,-40.09517196
316.9,293.4008551,-40.0844465
316.905,293.3408668,-40.07379223
316.91,293.2808911,-40.06320871
316.915,293.220928,-40.05269547
316.92,293.1609774,-40.04225205
316.925,293.1010392,-40.03187802
316.93,293.0411133,-40.02157291
316.935,292.9811997,-40.01133629
316.94,292.9212983,-40.0011677
316.945,292.861409,-39.99106672
316.95,292.8015317,-39.9810329
316.955,292.7416663,-39.97106581
316.96,292.6818128,-39.96116501
316.965,292.6219711,-39.95133009
316.97,292.5621411,-39.9415606
316.975,292.5023227,-39.93185614
316.98,292.4425159,-39.92221628
316.985,292.3827206,-39.9126406
316.99,292.3229368,-39.90312868
316.995,292.2631642,-39.89368012
317,292.2034029,-39.88429451
317,292.2034029,-39.88429451
317,292.2034029,-39.88429451
317,292.2034029,-39.88429451
317,292.2034029,-39.88429451
317.005,292.1436511,-39.97538967
317.01,292.0839002,-40.06648954
317.015,292.0241407,-40.15754134
317.02,291.9643643,-40.24849734
317.025,291.9045633,-40.33931441
317.03,291.8447306,-40.42995362
317.035,291.7848602,-40.52037982
317.04,291.7249462,-40.61056134
317.045,291.6649837,-40.70046967
317.05,291.604968,-40.79007917
317.055,291.5448952,-40.8793668
317.06,291.4847615,-40.96831191
317.065,291.4245635,-41.05689601
317.07,291.3642985,-41.14510258
317.075,291.3039637,-41.23291689
317.08,291.2435568,-41.32032582
317.085,291.1830758,-41.40731776
317.09,291.1225189,-41.49388243
317.095,291.0618843,-41.58001077
317.1,291.0011707,-41.66569485
317.105,290.9403769,-41.75092774
317.11,290.8795018,-41.83570343
317.115,290.8185445,-41.92001674
317.12,290.7575042,-42.00386326
317.125,290.6963802,-42.08723927
317.13,290.635172,-42.17014166
317.135,290.5738791,-42.25256791
317.14,290.5125012,-42.334516
317.145,290.451038,-42.41598438
317.15,290.3894893,-42.49697192
317.155,290.327855,-42.57747789
317.16,290.2661349,-42.65750189
317.165,290.2043292,-42.73704385
317.17,290.1424377,-42.81610398
317.175,290.0804607,-42.89468273
317.18,290.0183982,-42.97278081
317.185,289.9562504,-43.05039914
317.19,289.8940174,-43.1275388
317.195,289.8316996,-43.20420108
317.2,289.7692971,-43.28038739
317.205,289.7068103,-43.3560993
317.21,289.6442395,-43.4313385
317.215,289.5815849,-43.50610679
317.22,289.5188469,-43.58040607
317.225,289.4560258,-43.65423834
317.23,289.3931221,-43.72760565
317.235,289.3301361,-43.80051016
317.24,289.2670682,-43.87295406
317.245,289.2039188,-43.94493962
317.25,289.1406884,-44.01646915
317.255,289.0773772,-44.087545
317.26,289.0139858,-44.15816955
317.265,288.9505147,-44.22834523
317.27,288.8869641,-44.2980745
317.275,288.8233346,-44.36735982
317.28,288.7596266,-44.4362037
317.285,288.6958406,-44.50460864
317.29,288.631977,-44.57257718
317.295,288.5680363,-44.64011184
317.3,288.5040189,-44.70721518
317.305,288.4399252,-44.77388975
317.31,288.3757558,-44.8401381
317.315,288.3115111,-44.9059628
317.32,288.2471914,-44.9713664
317.325,288.1827974,-45.03635147
317.33,288.1183295,-45.10092055
317.335,288.053788,-45.16507621
317.34,287.9891735,-45.22882099
317.345,287.9244864,-45.29215744
317.35,287.8597272,-45.35508809
317.355,287.7948963,-45.41761548
317.36,287.7299941,-45.47974211
317.365,287.6650212,-45.54147051
317.37,287.5999779,-45.60280317
317.375,287.5348647,-45.6637426
317.38,287.469682,-45.72429126
317.385,287.4044304,-45.78445164
317.39,287.3391101,-45.84422619
317.395,287.2737217,-45.90361735
317.4,287.2082656,-45.96262758
317.405,287.1427422,-46.02125928
317.41,287.0771519,-46.07951488
317.415,287.0114952,-46.13739677
317.42,286.9457726,-46.19490733
317.425,286.8799843,-46.25204894
317.43,286.8141309,-46.30882396
317.435,286.7482128,-46.36523474
317.44,286.6822303,-46.4212836
317.445,286.6161839,-46.47697288
317.45,286.550074,-46.53230487
317.455,286.483901,-46.58728187
317.46,286.4176654,-46.64190615
317.465,286.3513674,-46.69617999
317.47,286.2850076,-46.75010564
317.475,286.2185863,-46.80368533
317.48,286.1521039,-46.85692128
317.485,286.0855608,-46.90981572
317.49,286.0189575,-46.96237084
317.495,285.9522942,-47.01458882
317.5,285.8855713,-47.06647183
317.505,285.8187894,-47.11802203
317.51,285.7519486,-47.16924157
317.515,285.6850495,-47.22013257
317.52,285.6180924,-47.27069715
317.525,285.5510777,-47.32093742
317.53,285.4840057,-47.37085547
317.535,285.4168768,-47.42045337
317.54,285.3496914,-47.46973319
317.545,285.2824498,-47.51869698
317.55,285.2151525,-47.56734677
317.555,285.1477997,-47.6156846
317.56,285.0803918,-47.66371247
317.565,285.0129293,-47.71143238
317.57,284.9454123,-47.75884633
317.575,284.8778414,-47.80595628
317.58,284.8102168,-47.8527642
317.585,284.7425389,-47.89927203
317.59,284.674808,-47.94548171
317.595,284.6070244,-47.99139517
317.6,284.5391886,-48.03701432
317.605,284.4713009,-48.08234105
317.61,284.4033615,-48.12737726
317.615,284.3353709,-48.17212481
317.62,284.2673293,-48.21658558
317.625,284.199237,-48.26076141
317.63,284.1310945,-48.30465415
317.635,284.0629021,-48.34826561
317.64,283.9946599,-48.39159762
317.645,283.9263685,-48.43465197
317.65,283.8580281,-48.47743047
317.655,283.789639,-48.51993489
317.66,283.7212015,-48.562167
317.665,283.6527159,-48.60412856
317.67,283.5841826,-48.64582132
317.675,283.5156019,-48.687247
317.68,283.446974,-48.72840734
317.685,283.3782994,-48.76930405
317.69,283.3095782,-48.80993883
317.695,283.2408107,-48.85031337
317.7,283.1719974,-48.89042935
317.705,283.1031384,-48.93028844
317.71,283.0342341,-48.9698923
317.715,282.9652848,-49.00924257
317.72,282.8962907,-49.0483409
317.725,282.8272522,-49.0871889
317.73,282.7581695,-49.12578821
317.735,282.6890429,-49.16414041
317.74,282.6198727,-49.20224711
317.745,282.5506592,-49.24010989
317.75,282.4814027,-49.27773033
317.755,282.4121034,-49.31510999
317.76,282.3427617,-49.35225042
317.765,282.2733777,-49.38915318
317.77,282.2039518,-49.42581979
317.775,282.1344842,-49.46225177
317.78,282.0649753,-49.49845065
317.785,281.9954252,-49.53441793
317.79,281.9258343,-49.5701551
317.795,281.8562028,-49.60566365
317.8,281.786531,-49.64094506
317.805,281.7168191,-49.67600078
317.81,281.6470673,-49.71083229
317.815,281.5772761,-49.74544102
317.82,281.5074455,-49.77982841
317.825,281.4375759,-49.8139959
317.83,281.3676675,-49.8479449
317.835,281.2977206,-49.88167682
317.84,281.2277354,-49.91519307
317.845,281.1577122,-49.94849503
317.85,281.0876511,-49.9815841
317.855,281.0175525,-50.01446163
317.86,280.9474167,-50.04712901
317.865,280.8772437,-50.07958759
317.87,280.8070339,-50.11183871
317.875,280.7367876,-50.14388371
317.88,280.6665049,-50.17572393
317.885,280.5961861,-50.20736069
317.89,280.5258314,-50.23879529
317.895,280.455441,-50.27002905
317.9,280.3850153,-50.30106326
317.905,280.3145543,-50.33189922
317.91,280.2440585,-50.36253819
317.915,280.1735278,-50.39298145
317.92,280.1029627,-50.42323027
317.925,280.0323633,-50.4532859
317.93,279.9617298,-50.48314958
317.935,279.8910625,-50.51282256
317.94,279.8203616,-50.54230607
317.945,279.7496272,-50.57160133
317.95,279.6788597,-50.60070956
317.955,279.6080592,-50.62963195
317.96,279.5372259,-50.65836973
317.965,279.4663601,-50.68692406
317.97,279.395462,-50.71529614
317.975,279.3245317,-50.74348715
317.98,279.2535696,-50.77149825
317.985,279.1825757,-50.79933061
317.99,279.1115503,-50.82698538
317.995,279.0404936,-50.8544637
318,278.9694058,-50.88176672
318,278.9694058,-50.88176672
318,278.9694058,-50.88176672
318,278.9694058,-50.88176672
318,278.9694058,-50.88176672
318,278.9694058,-50.88176672
318.005,278.8982858,-50.98420801
318.01,278.8271274,-51.08643318
318.015,278.7559239,-51.18840403
318.02,278.6846691,-51.29008619
318.025,278.6133575,-51.3914487
318.03,278.5419842,-51.49246373
318.035,278.4705447,-51.59310631
318.04,278.3990351,-51.69335406
318.045,278.3274517,-51.79318694
318.05,278.2557915,-51.89258707
318.055,278.1840515,-51.99153853
318.06,278.1122292,-52.09002717
318.065,278.0403225,-52.18804043
318.07,277.9683293,-52.28556724
318.075,277.8962479,-52.38259787
318.08,277.8240768,-52.47912379
318.085,277.7518147,-52.57513756
318.09,277.6794604,-52.67063278
318.095,277.607013,-52.76560393
318.1,277.5344716,-52.86004632
318.105,277.4618355,-52.95395601
318.11,277.3891042,-53.04732976
318.115,277.3162771,-53.14016493
318.12,277.2433539,-53.23245945
318.125,277.1703343,-53.32421174
318.13,277.0972182,-53.41542072
318.135,277.0240054,-53.50608568
318.14,276.9506958,-53.59620634
318.145,276.8772895,-53.68578272
318.15,276.8037865,-53.77481517
318.155,276.730187,-53.86330432
318.16,276.656491,-53.95125105
318.165,276.5826988,-54.03865647
318.17,276.5088107,-54.1255219
318.175,276.4348268,-54.21184884
318.18,276.3607476,-54.29763896
318.185,276.2865732,-54.38289408
318.19,276.2123041,-54.46761616
318.195,276.1379407,-54.55180727
318.2,276.0634832,-54.6354696
318.205,275.9889322,-54.71860543
318.21,275.9142881,-54.80121714
318.215,275.8395512,-54.88330716
318.22,275.764722,-54.96487801
318.225,275.6898011,-55.04593226
318.23,275.6147888,-55.12647255
318.235,275.5396856,-55.20650153
318.24,275.4644921,-55.28602194
318.245,275.3892086,-55.36503651
318.25,275.3138358,-55.44354802
318.255,275.2383741,-55.52155928
318.26,275.1628239,-55.59907311
318.265,275.0871859,-55.67609237
318.27,275.0114605,-55.75261989
318.275,274.9356483,-55.82865856
318.28,274.8597496,-55.90421126
318.285,274.7837652,-55.97928086
318.29,274.7076954,-56.05387026
318.295,274.6315407,-56.12798234
318.3,274.5553018,-56.20162
318.305,274.4789791,-56.27478613
318.31,274.4025732,-56.34748361
318.315,274.3260844,-56.41971533
318.32,274.2495134,-56.49148416
318.325,274.1728607,-56.56279296
318.33,274.0961268,-56.63364461
318.335,274.0193121,-56.70404195
318.34,273.9424173,-56.77398782
318.345,273.8654427,-56.84348507
318.35,273.7883889,-56.9125365
318.355,273.7112564,-56.98114494
318.36,273.6340457,-57.04931318
318.365,273.5567573,-57.117044
318.37,273.4793917,-57.18434018
318.375,273.4019493,-57.25120447
318.38,273.3244307,-57.31763963
318.385,273.2468364,-57.38364839
318.39,273.1691668,-57.44923345
318.395,273.0914224,-57.51439754
318.4,273.0136037,-57.57914333
318.405,272.9357111,-57.6434735
318.41,272.8577452,-57.70739071
318.415,272.7797065,-57.7708976
318.42,272.7015953,-57.8339968
318.425,272.6234121,-57.89669093
318.43,272.5451575,-57.95898259
318.435,272.4668318,-58.02087435
318.44,272.3884355,-58.0823688
318.445,272.3099692,-58.14346847
318.45,272.2314331,-58.20417591
318.455,272.1528279,-58.26449363
318.46,272.0741539,-58.32442416
318.465,271.9954115,-58.38396997
318.47,271.9166013,-58.44313355
318.475,271.8377236,-58.50191735
318.48,271.7587789,-58.56032382
318.485,271.6797676,-58.61835539
318.49,271.6006902,-58.67601448
318.495,271.521547,-58.73330349
318.5,271.4423385,-58.79022479
318.505,271.3630652,-58.84678077
318.51,271.2837274,-58.90297377
318.515,271.2043256,-58.95880614
318.52,271.1248601,-59.0142802
318.525,271.0453314,-59.06939827
318.53,270.9657399,-59.12416264
318.535,270.886086,-59.17857558
318.54,270.8063701,-59.23263937
318.545,270.7265926,-59.28635626
318.55,270.646754,-59.33972849
318.555,270.5668545,-59.39275829
318.56,270.4868946,-59.44544785
318.565,270.4068747,-59.49779938
318.57,270.3267951,-59.54981506
318.575,270.2466563,-59.60149705
318.58,270.1664587,-59.65284752
318.585,270.0862025,-59.70386859
318.59,270.0058883,-59.75456239
318.595,269.9255164,-59.80493105
318.6,269.845087,-59.85497665
318.605,269.7646008,-59.90470127
318.61,269.6840579,-59.95410701
318.615,269.6034587,-60.0031959
318.62,269.5228037,-60.05197
318.625,269.4420931,-60.10043134
318.63,269.3613274,-60.14858194
318.635,269.2805069,-60.1964238
318.64,269.199632,-60.24395891
318.645,269.1187029,-60.29118926
318.65,269.0377201,-60.33811682
318.655,268.9566839,-60.38474354
318.66,268.8755947,-60.43107135
318.665,268.7944527,-60.4771022
318.67,268.7132584,-60.52283799
318.675,268.632012,-60.56828064
318.68,268.550714,-60.61343203
318.685,268.4693646,-60.65829405
318.69,268.3879642,-60.70286856
318.695,268.3065131,-60.74715743
318.7,268.2250116,-60.79116248
318.705,268.1434601,-60.83488556
318.71,268.0618589,-60.87832849
318.715,267.9802082,-60.92149308
318.72,267.8985086,-60.96438111
318.725,267.8167601,-61.00699438
318.73,267.7349632,-61.04933467
318.735,267.6531182,-61.09140373
318.74,267.5712254,-61.13320331
318.745,267.4892851,-61.17473516
318.75,267.4072975,-61.216001
318.755,267.3252631,-61.25700255
318.76,267.2431821,-61.29774152
318.765,267.1610548,-61.3382196
318.77,267.0788816,-61.37843848
318.775,266.9966626,-61.41839982
318.78,266.9143982,-61.4581053
318.785,266.8320888,-61.49755657
318.79,266.7497346,-61.53675525
318.795,266.6673358,-61.575703
318.8,266.5848928,-61.61440142
318.805,266.5024059,-61.65285212
318.81,266.4198753,-61.69105671
318.815,266.3373013,-61.72901678
318.82,266.2546843,-61.76673389
318.825,266.1720244,-61.80420963
318.83,266.089322,-61.84144555
318.835,266.0065774,-61.87844319
318.84,265.9237907,-61.9152041
